audio_path,text,processed_path
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetable and grains to (1).wav,nature gives us fruits vegetable and grains to (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetable and grains to (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Mercedes is a steering as our mother it all it's always sweet like her.wav,mercedes is a steering as our mother it all it's always sweet like her,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Mercedes is a steering as our mother it all it's always sweet like her.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's no he slowly take a short walk in the open air.wav,in the winter when it's no he slowly take a short walk in the open air,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's no he slowly take a short walk in the open air.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived the at the bus station early but made until the bus.wav,mum and dad arrived the at the bus station early but made until the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived the at the bus station early but made until the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us foods vegetables and grains to.wav,nature gives us foods vegetables and grains to,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us foods vegetables and grains to.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I wants to make my family.wav,i love my family and in the future i wants to make my family,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I wants to make my family.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (94).wav,i don't have time to go with you i am playing cricket (94),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (94).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/dog eats bone Mike likes by Elsa want a book Adam play basketball.wav,dog eats bone mike likes by elsa want a book adam play basketball,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog eats bone Mike likes by Elsa want a book Adam play basketball.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (73).wav,i don't have time to go with you i am playing cricket (73),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (73).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/method is caring as our mother is always sweet.wav,method is caring as our mother is always sweet,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/method is caring as our mother is always sweet.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have tied to go time to go with you I am playing.wav,i don't have tied to go time to go with you i am playing,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have tied to go time to go with you I am playing.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to eat (17).wav,nature gives us fruits vegetables and grains to eat (17),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to eat (17).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and it and in the future I want to make my family.wav,i love my family and it and in the future i want to make my family,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and it and in the future I want to make my family.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Dog eat bones my cat bikes I want to go Adam place basket.wav,dog eat bones my cat bikes i want to go adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat bones my cat bikes I want to go Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (173).wav,i love my family and in the future i want to make my family (173),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (173).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/dogs and bones Mike likes bikes Elsa wants a book Adam place basket.wav,dogs and bones mike likes bikes elsa wants a book adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dogs and bones Mike likes bikes Elsa wants a book Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family proud (44).wav,i love my family and in the future i want to make my family proud (44),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family proud (44).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family end in the future I want to make my family.wav,i love my family end in the future i want to make my family,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family end in the future I want to make my family.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/they was calling the dog again the frog.wav,they was calling the dog again the frog,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/they was calling the dog again the frog.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/the owl comed out of his nest.wav,the owl comed out of his nest,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the owl comed out of his nest.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and then there no no frog .wav,and then there no no frog ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and then there no no frog .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/natural steering as our mother it always wait like.wav,natural steering as our mother it always wait like,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/natural steering as our mother it always wait like.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I went to make my family proud (4).wav,i love my family and in the future i went to make my family proud (4),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I went to make my family proud (4).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (206).wav,i love my family and in the future i want to make my family (206),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (206).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but waiting until the bus (2).wav,mum and dad arrived at the bus station early but waiting until the bus (2),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but waiting until the bus (2).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Naturals as hearing has our father it always sweet like her.wav,naturals as hearing has our father it always sweet like her,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Naturals as hearing has our father it always sweet like her.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station but waited until the.wav,mum and dad arrived at the bus station but waited until the,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station but waited until the.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (234).wav,i love my family and in the future i want to make my family (234),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (234).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family Pro (53).wav,i love my family and in the future i want to make my family pro (53),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (53).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but weighted until the bus came (1).wav,mum and dad arrived at the bus station early but weighted until the bus came (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but weighted until the bus came (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/darkseid bones Mike likes bikes Elsa wants a book Adam place basket.wav,darkseid bones mike likes bikes elsa wants a book adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/darkseid bones Mike likes bikes Elsa wants a book Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in future I want to make my family (1).wav,i love my family and in future i want to make my family (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in future I want to make my family (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to eat (4).wav,nature gives us fruits vegetables and grains to eat (4),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to eat (4).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (128).wav,i love my family and in the future i want to make my family (128),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (128).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/so that he might come back .wav,so that he might come back ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/so that he might come back .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to (88).wav,nature gives us fruits vegetables and grains to (88),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (88).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (151).wav,i don't have time to go with you i am playing cricket (151),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (151).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/the bottle and it was in there .wav,the bottle and it was in there ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the bottle and it was in there .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's not which slowly takes a short walk in the open air.wav,in the winter when it's not which slowly takes a short walk in the open air,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's not which slowly takes a short walk in the open air.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/the kid went to sleep and the dog went to sleep.wav,the kid went to sleep and the dog went to sleep,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the kid went to sleep and the dog went to sleep.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it snows his slowly takes a short walk in the open air reached (1).wav,in the winter when it snows his slowly takes a short walk in the open air reached (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows his slowly takes a short walk in the open air reached (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to (39).wav,nature gives us fruits vegetables and grains to (39),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (39).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and and the girl looked at him .wav,and and the girl looked at him ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and and the girl looked at him .wav
