audio_path,transcription,duration
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (136).wav,I love my family and in the future I want to make my family,7.15175
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the girl is sleeping .wav,the girl is sleeping,2.4795625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (44).wav,I love my family and in the future I want to make my family,7.3375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when its nose is slowly takes a short walk in the open age.wav,in the winter when its nose is slowly takes a short walk in the open age,8.0805625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make make my family (1).wav,I love my family and in the future I want to make make my family,8.1734375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but waiting waiting until until the bus game.wav,mum and dad arrived at the bus station early but waiting waiting until until the bus game,15.8824375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (52).wav,nature gives us fruits vegetables and grains to,3.8080625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not his slowly takes a short walk in the open a reached.wav,in the winter when it's not his slowly takes a short walk in the open a reached,6.1300625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have to time I don't have time to go with you I am playing.wav,I don't have to time I don't have time to go with you I am playing,5.108375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (220).wav,I don't have time to go with you I am playing cricket,5.0155
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but wait wait until the bus.wav,mum and dad arrived at the bus station early but wait wait until the bus,11.0526875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it knows he is slowly takes a short walk in the open air reached.wav,in the winter when it knows he is slowly takes a short walk in the open air reached,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows he slowly takes a short walk in the open air each day (2).wav,in the winter when it snows he slowly takes a short walk in the open air each day,6.5945
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (2).wav,I don't have time to go with you I am playing cricket,4.644
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family in the future I want to make my family Pro.wav,I love my family in the future I want to make my family Pro,3.9938125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural is a scaring as our mother it is always sweet like her.wav,natural is a scaring as our mother it is always sweet like her,6.78025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/latest fruits vegetables and grains to.wav,latest fruits vegetables and grains to,4.2725
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows the he is slowly takes a short walk in the in the open air each day.wav,in the winter when it snows the he is slowly takes a short walk in the in the open air each day,11.517125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad avoid at the bus station early but weighted entry the bus.wav,mum and dad avoid at the bus station early but weighted entry the bus,8.9165
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog eats bones Mike likes bikes Isha want a book Adams place basket.wav,dog eats bones Mike likes bikes Isha want a book Adams place basket,11.1455625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love I love my family and in the future I want to make my family.wav,I love I love my family and in the future I want to make my family,9.009375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time go with you I am playing cricket.wav,I don't have time go with you I am playing cricket,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (97).wav,I don't have time to go with you I am playing cricket,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows he slowly takes a short walk in the open a rich day.wav,in the winter when it snows he slowly takes a short walk in the open a rich day,6.1300625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (30).wav,I love my family and in the future I want to make my family proud,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major reasons wearing as our mother is always sweet like her.wav,major reasons wearing as our mother is always sweet like her,3.7151875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains (19).wav,nature gives us fruits vegetables and grains,6.873125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog pitbull might like bikes Elsa WhatsApp.wav,dog pitbull might like bikes Elsa WhatsApp,7.8019375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly takes a short walk in the open at each.wav,in the winter when it snows is slowly takes a short walk in the open at each,5.3870625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's no he slowly takes a short walk in the open at each day.wav,in the winter when it's no he slowly takes a short walk in the open at each day,7.8948125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/Dark Side bones Mike likes by Elsa WhatsApp Adam place basket.wav,Dark Side bones Mike likes by Elsa WhatsApp Adam place basket,5.5728125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the dog was running away from the bees .wav,the dog was running away from the bees,3.194625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (106).wav,I love my family and in the future I want to make my family,3.7151875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (229).wav,I love my family and in the future I want to make my family,3.9938125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly take a short walk in the open area.wav,in the winter when it snows is slowly take a short walk in the open area,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (216).wav,I love my family and in the future I want to make my family,4.179625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (48).wav,nature gives us fruits vegetables and grains to,3.2508125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/is as carrying us our mother it also sweet like.wav,is as carrying us our mother it also sweet like,5.108375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (196).wav,I don't have time to go with you I am playing cricket,4.82975
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/darkseid bones make likes bikes Elsa wants a book Adam place basket.wav,darkseid bones make likes bikes Elsa wants a book Adam place basket,5.9443125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog eats bones Mike Like bikes Elsa wants a book Adam place basketball.wav,dog eats bones Mike Like bikes Elsa wants a book Adam place basketball,7.7090625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (48).wav,I don't have time to go with you I am playing cricket,3.0650625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows his slowly takes a short walk in the open air (1).wav,in the winter when it snows his slowly takes a short walk in the open air,8.3591875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (24).wav,I love my family and in the future I want to make my family,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have to go with you I am playing cricket.wav,I do not have to go with you I am playing cricket,6.0371875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy climbed the tree to have a look .wav,the boy climbed the tree to have a look,2.754
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad anniversary at the bus station early but wait and still the bus.wav,mum and dad anniversary at the bus station early but wait and still the bus,6.501625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives a float vegetables and friends (1).wav,nature gives a float vegetables and friends,3.2508125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (1).wav,nature gives us fruits vegetables and grains to,3.5294375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but weighted until the bus came (3).wav,mum and dad arrived at the bus station early but weighted until the bus came,8.2663125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives a fruits vegetables and claims.wav,nature gives a fruits vegetables and claims,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (27).wav,nature gives us fruits vegetables and grains to,4.365375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy fell into the pond .wav,the boy fell into the pond,3.029375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (10).wav,I love my family and in the future I want to make my family proud,4.45825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in winter when it snows with slowly takes a short walk in the open air reached.wav,in winter when it snows with slowly takes a short walk in the open air reached,7.244625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not he also takes a short walk in the open air reached.wav,in the winter when it's not he also takes a short walk in the open air reached,9.10225
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter season when it's not his slowly takes a short walk in the open at each.wav,in the winter season when it's not his slowly takes a short walk in the open at each,7.7090625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (21).wav,I love my family and in the future I want to make my family Pro,4.365375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want make my family Pro.wav,I love my family and in the future I want make my family Pro,5.108375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major cause of fruits vegetables and grains to eat.wav,major cause of fruits vegetables and grains to eat,3.9938125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (27).wav,I love my family and in the future I want to make my family proud,7.244625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with your playing cricket.wav,I don't have time to go with your playing cricket,4.45825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have to go with you I am playing cricket.wav,I don't have to go with you I am playing cricket,5.7585625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (25).wav,I love my family and in the future I want to make my family Pro,7.430375
